X,Y,ASCII,Foreground,Background
21,41,6,#008000,#000000
22,41,6,#008000,#000000
23,41,6,#008000,#000000
24,41,6,#008000,#000000
25,41,46,#228B22,#000000
26,41,46,#228B22,#000000
27,41,46,#228B22,#000000
28,41,46,#228B22,#000000
29,41,46,#228B22,#000000
30,41,46,#228B22,#000000
31,41,186,#D3D3D3,#000000
32,41,46,#228B22,#000000
33,41,46,#228B22,#000000
34,41,46,#228B22,#000000
35,41,46,#228B22,#000000
36,41,46,#228B22,#000000
37,41,46,#228B22,#000000
38,41,46,#228B22,#000000
39,41,46,#228B22,#000000
40,41,46,#228B22,#000000
41,41,46,#228B22,#000000
42,41,6,#008000,#000000
43,41,6,#008000,#000000
44,41,6,#008000,#000000
45,41,6,#008000,#000000
46,41,247,#00BFFF,#000000
47,41,247,#00BFFF,#000000
48,41,6,#008000,#000000
49,41,6,#008000,#000000
50,41,6,#008000,#000000
51,41,94,#A0522D,#000000
52,41,94,#A0522D,#000000
53,41,127,#BC8F8F,#000000
54,41,46,#228B22,#000000
55,41,186,#D3D3D3,#000000
56,41,46,#228B22,#000000
57,41,46,#228B22,#000000
58,41,6,#008000,#000000
59,41,6,#008000,#000000
60,41,6,#008000,#000000
61,41,46,#228B22,#000000
62,41,247,#1E90FF,#000000
63,41,247,#1E90FF,#000000
0,42,6,#008000,#000000
1,42,46,#228B22,#000000
2,42,46,#228B22,#000000
3,42,46,#228B22,#000000
4,42,46,#228B22,#000000
5,42,46,#228B22,#000000
6,42,186,#D3D3D3,#000000
7,42,46,#228B22,#000000
8,42,46,#228B22,#000000
9,42,46,#228B22,#000000
10,42,46,#228B22,#000000
11,42,46,#228B22,#000000
12,42,127,#BC8F8F,#000000
13,42,127,#BC8F8F,#000000
14,42,127,#BC8F8F,#000000
15,42,46,#228B22,#000000
16,42,46,#228B22,#000000
17,42,46,#228B22,#000000
18,42,46,#228B22,#000000
19,42,46,#228B22,#000000
20,42,186,#D3D3D3,#000000
21,42,46,#228B22,#000000
22,42,6,#008000,#000000
23,42,6,#008000,#000000
24,42,6,#008000,#000000
25,42,46,#228B22,#000000
26,42,46,#228B22,#000000
27,42,46,#228B22,#000000
28,42,46,#228B22,#000000
29,42,46,#228B22,#000000
30,42,46,#228B22,#000000
31,42,186,#D3D3D3,#000000
32,42,46,#228B22,#000000
33,42,46,#228B22,#000000
34,42,46,#228B22,#000000
35,42,46,#228B22,#000000
36,42,46,#228B22,#000000
37,42,234,#D3D3D3,#000000
38,42,46,#228B22,#000000
39,42,46,#228B22,#000000
40,42,46,#228B22,#000000
41,42,46,#228B22,#000000
42,42,46,#228B22,#000000
43,42,46,#228B22,#000000
44,42,6,#008000,#000000
45,42,6,#008000,#000000
46,42,247,#00BFFF,#000000
47,42,247,#00BFFF,#000000
48,42,6,#008000,#000000
49,42,6,#008000,#000000
50,42,46,#228B22,#000000
51,42,94,#A0522D,#000000
52,42,6,#008000,#000000
53,42,6,#008000,#000000
54,42,46,#228B22,#000000
55,42,186,#D3D3D3,#000000
56,42,46,#228B22,#000000
57,42,46,#228B22,#000000
58,42,6,#008000,#000000
59,42,6,#008000,#000000
60,42,6,#008000,#000000
61,42,46,#228B22,#000000
62,42,247,#1E90FF,#000000
63,42,247,#1E90FF,#000000
0,43,6,#008000,#000000
1,43,6,#008000,#000000
2,43,46,#228B22,#000000
3,43,46,#228B22,#000000
4,43,46,#228B22,#000000
5,43,46,#228B22,#000000
6,43,186,#D3D3D3,#000000
7,43,46,#228B22,#000000
8,43,46,#228B22,#000000
9,43,46,#228B22,#000000
10,43,46,#228B22,#000000
11,43,46,#228B22,#000000
12,43,46,#228B22,#000000
13,43,46,#228B22,#000000
14,43,46,#228B22,#000000
15,43,46,#228B22,#000000
16,43,46,#228B22,#000000
17,43,46,#228B22,#000000
18,43,46,#228B22,#000000
19,43,46,#228B22,#000000
20,43,186,#D3D3D3,#000000
21,43,46,#228B22,#000000
22,43,46,#228B22,#000000
23,43,46,#228B22,#000000
24,43,46,#228B22,#000000
25,43,46,#228B22,#000000
26,43,46,#228B22,#000000
27,43,46,#228B22,#000000
28,43,46,#228B22,#000000
29,43,46,#228B22,#000000
30,43,46,#228B22,#000000
31,43,186,#D3D3D3,#000000
32,43,46,#228B22,#000000
33,43,46,#228B22,#000000
34,43,46,#228B22,#000000
35,43,46,#228B22,#000000
36,43,46,#228B22,#000000
37,43,46,#228B22,#000000
38,43,46,#228B22,#000000
39,43,46,#228B22,#000000
40,43,46,#228B22,#000000
41,43,46,#228B22,#000000
42,43,46,#228B22,#000000
43,43,46,#228B22,#000000
44,43,6,#008000,#000000
45,43,6,#008000,#000000
46,43,6,#008000,#000000
47,43,6,#008000,#000000
48,43,127,#BC8F8F,#000000
49,43,94,#A0522D,#000000
50,43,94,#A0522D,#000000
51,43,94,#A0522D,#000000
52,43,6,#008000,#000000
53,43,6,#008000,#000000
54,43,46,#228B22,#000000
55,43,186,#D3D3D3,#000000
56,43,46,#228B22,#000000
57,43,46,#228B22,#000000
58,43,6,#008000,#000000
59,43,6,#008000,#000000
60,43,6,#008000,#000000
61,43,46,#228B22,#000000
62,43,247,#1E90FF,#000000
63,43,247,#1E90FF,#000000
0,44,6,#008000,#000000
1,44,6,#008000,#000000
2,44,6,#008000,#000000
3,44,46,#228B22,#000000
4,44,46,#228B22,#000000
5,44,46,#228B22,#000000
6,44,186,#D3D3D3,#000000
7,44,46,#228B22,#000000
8,44,46,#228B22,#000000
9,44,46,#228B22,#000000
10,44,46,#228B22,#000000
11,44,46,#228B22,#000000
12,44,46,#228B22,#000000
13,44,46,#228B22,#000000
14,44,46,#228B22,#000000
15,44,46,#228B22,#000000
16,44,46,#228B22,#000000
17,44,46,#228B22,#000000
18,44,46,#228B22,#000000
19,44,46,#228B22,#000000
20,44,186,#D3D3D3,#000000
21,44,46,#228B22,#000000
22,44,46,#228B22,#000000
23,44,46,#228B22,#000000
24,44,46,#228B22,#000000
25,44,46,#228B22,#000000
26,44,46,#228B22,#000000
27,44,46,#228B22,#000000
28,44,46,#228B22,#000000
29,44,46,#228B22,#000000
30,44,46,#228B22,#000000
31,44,186,#D3D3D3,#000000
32,44,46,#228B22,#000000
33,44,46,#228B22,#000000
34,44,46,#228B22,#000000
35,44,46,#228B22,#000000
36,44,46,#228B22,#000000
37,44,46,#228B22,#000000
38,44,46,#228B22,#000000
39,44,46,#228B22,#000000
40,44,46,#228B22,#000000
41,44,46,#228B22,#000000
42,44,46,#228B22,#000000
43,44,46,#228B22,#000000
44,44,6,#008000,#000000
45,44,6,#008000,#000000
46,44,6,#008000,#000000
47,44,6,#008000,#000000
48,44,94,#A0522D,#000000
49,44,94,#A0522D,#000000
50,44,94,#A0522D,#000000
51,44,94,#A0522D,#000000
52,44,6,#008000,#000000
53,44,6,#008000,#000000
54,44,46,#228B22,#000000
55,44,186,#D3D3D3,#000000
56,44,46,#228B22,#000000
57,44,46,#228B22,#000000
58,44,6,#008000,#000000
59,44,6,#008000,#000000
60,44,46,#228B22,#000000
61,44,46,#228B22,#000000
62,44,247,#1E90FF,#000000
63,44,247,#1E90FF,#000000
0,45,6,#008000,#000000
1,45,6,#008000,#000000
2,45,6,#008000,#000000
3,45,46,#228B22,#000000
4,45,46,#228B22,#000000
5,45,46,#228B22,#000000
6,45,234,#D3D3D3,#000000
7,45,205,#D3D3D3,#000000
8,45,205,#D3D3D3,#000000
9,45,205,#D3D3D3,#000000
10,45,205,#D3D3D3,#000000
11,45,205,#D3D3D3,#000000
12,45,203,#D3D3D3,#000000
13,45,205,#D3D3D3,#000000
14,45,205,#D3D3D3,#000000
15,45,205,#D3D3D3,#000000
16,45,205,#D3D3D3,#000000
17,45,205,#D3D3D3,#000000
18,45,205,#D3D3D3,#000000
19,45,205,#D3D3D3,#000000
20,45,206,#D3D3D3,#000000
21,45,205,#D3D3D3,#000000
22,45,205,#D3D3D3,#000000
23,45,205,#D3D3D3,#000000
24,45,205,#D3D3D3,#000000
25,45,205,#D3D3D3,#000000
26,45,205,#D3D3D3,#000000
27,45,205,#D3D3D3,#000000
28,45,205,#D3D3D3,#000000
29,45,205,#D3D3D3,#000000
30,45,205,#D3D3D3,#000000
31,45,234,#D3D3D3,#000000
32,45,46,#228B22,#000000
33,45,46,#228B22,#000000
34,45,46,#228B22,#000000
35,45,46,#228B22,#000000
36,45,46,#228B22,#000000
37,45,46,#228B22,#000000
38,45,46,#228B22,#000000
39,45,46,#228B22,#000000
40,45,46,#228B22,#000000
41,45,46,#228B22,#000000
42,45,46,#228B22,#000000
43,45,46,#228B22,#000000
44,45,6,#008000,#000000
45,45,6,#008000,#000000
46,45,6,#008000,#000000
47,45,94,#A0522D,#000000
48,45,94,#A0522D,#000000
49,45,94,#A0522D,#000000
50,45,94,#A0522D,#000000
51,45,94,#A0522D,#000000
52,45,6,#008000,#000000
53,45,6,#008000,#000000
54,45,46,#228B22,#000000
55,45,186,#D3D3D3,#000000
56,45,46,#228B22,#000000
57,45,46,#228B22,#000000
58,45,6,#008000,#000000
59,45,6,#008000,#000000
60,45,46,#228B22,#000000
61,45,46,#228B22,#000000
62,45,247,#1E90FF,#000000
63,45,247,#1E90FF,#000000
0,46,6,#008000,#000000
1,46,6,#008000,#000000
2,46,6,#008000,#000000
3,46,46,#228B22,#000000
4,46,46,#228B22,#000000
5,46,46,#228B22,#000000
6,46,46,#228B22,#000000
7,46,46,#228B22,#000000
8,46,46,#228B22,#000000
9,46,46,#228B22,#000000
10,46,46,#228B22,#000000
11,46,46,#228B22,#000000
12,46,186,#D3D3D3,#000000
13,46,46,#228B22,#000000
14,46,46,#228B22,#000000
15,46,46,#228B22,#000000
16,46,46,#228B22,#000000
17,46,46,#228B22,#000000
18,46,46,#228B22,#000000
19,46,46,#228B22,#000000
20,46,186,#D3D3D3,#000000
21,46,46,#228B22,#000000
22,46,46,#228B22,#000000
23,46,46,#228B22,#000000
24,46,46,#228B22,#000000
25,46,46,#228B22,#000000
26,46,46,#228B22,#000000
27,46,46,#228B22,#000000
28,46,46,#228B22,#000000
29,46,46,#228B22,#000000
30,46,46,#228B22,#000000
31,46,46,#228B22,#000000
32,46,46,#228B22,#000000
33,46,46,#228B22,#000000
34,46,46,#228B22,#000000
35,46,46,#228B22,#000000
36,46,46,#228B22,#000000
37,46,46,#228B22,#000000
38,46,46,#228B22,#000000
39,46,46,#228B22,#000000
40,46,127,#BC8F8F,#000000
41,46,127,#BC8F8F,#000000
42,46,127,#BC8F8F,#000000
43,46,127,#BC8F8F,#000000
44,46,94,#A0522D,#000000
45,46,94,#A0522D,#000000
46,46,94,#A0522D,#000000
47,46,94,#A0522D,#000000
48,46,94,#A0522D,#000000
49,46,94,#A0522D,#000000
50,46,6,#008000,#000000
51,46,6,#008000,#000000
52,46,6,#008000,#000000
53,46,6,#008000,#000000
54,46,46,#228B22,#000000
55,46,186,#D3D3D3,#000000
56,46,46,#228B22,#000000
57,46,46,#228B22,#000000
58,46,6,#008000,#000000
59,46,6,#008000,#000000
60,46,46,#228B22,#000000
61,46,46,#228B22,#000000
62,46,247,#1E90FF,#000000
63,46,247,#1E90FF,#000000
0,47,6,#008000,#000000
1,47,6,#008000,#000000
2,47,6,#008000,#000000
3,47,46,#228B22,#000000
4,47,46,#228B22,#000000
5,47,46,#228B22,#000000
6,47,46,#228B22,#000000
7,47,46,#228B22,#000000
8,47,46,#228B22,#000000
9,47,46,#228B22,#000000
10,47,46,#228B22,#000000
11,47,46,#228B22,#000000
12,47,186,#D3D3D3,#000000
13,47,46,#228B22,#000000
14,47,46,#228B22,#000000
15,47,46,#228B22,#000000
16,47,46,#228B22,#000000
17,47,46,#228B22,#000000
18,47,46,#228B22,#000000
19,47,46,#228B22,#000000
20,47,186,#D3D3D3,#000000
21,47,46,#228B22,#000000
22,47,46,#228B22,#000000
23,47,46,#228B22,#000000
24,47,46,#228B22,#000000
25,47,46,#228B22,#000000
26,47,46,#228B22,#000000
27,47,46,#228B22,#000000
28,47,46,#228B22,#000000
29,47,46,#228B22,#000000
30,47,46,#228B22,#000000
31,47,46,#228B22,#000000
32,47,46,#228B22,#000000
33,47,46,#228B22,#000000
34,47,46,#228B22,#000000
35,47,46,#228B22,#000000
36,47,46,#228B22,#000000
37,47,46,#228B22,#000000
38,47,46,#228B22,#000000
39,47,127,#BC8F8F,#000000
40,47,94,#A0522D,#000000
41,47,94,#A0522D,#000000
42,47,94,#A0522D,#000000
43,47,94,#A0522D,#000000
44,47,94,#A0522D,#000000
45,47,94,#A0522D,#000000
46,47,94,#A0522D,#000000
47,47,94,#A0522D,#000000
48,47,94,#A0522D,#000000
49,47,6,#008000,#000000
50,47,6,#008000,#000000
51,47,6,#008000,#000000
52,47,6,#008000,#000000
53,47,46,#228B22,#000000
54,47,46,#228B22,#000000
55,47,186,#D3D3D3,#000000
56,47,46,#228B22,#000000
57,47,46,#228B22,#000000
58,47,6,#008000,#000000
59,47,6,#008000,#000000
60,47,46,#228B22,#000000
61,47,247,#1E90FF,#000000
62,47,247,#1E90FF,#000000
63,47,247,#1E90FF,#000000
0,48,46,#228B22,#000000
1,48,6,#008000,#000000
2,48,6,#008000,#000000
3,48,46,#228B22,#000000
4,48,46,#228B22,#000000
5,48,46,#228B22,#000000
6,48,46,#228B22,#000000
7,48,46,#228B22,#000000
8,48,46,#228B22,#000000
9,48,46,#228B22,#000000
10,48,46,#228B22,#000000
11,48,46,#228B22,#000000
12,48,186,#D3D3D3,#000000
13,48,46,#228B22,#000000
14,48,46,#228B22,#000000
15,48,46,#228B22,#000000
16,48,46,#228B22,#000000
17,48,6,#008000,#000000
18,48,46,#228B22,#000000
19,48,46,#228B22,#000000
20,48,186,#D3D3D3,#000000
21,48,46,#228B22,#000000
22,48,46,#228B22,#000000
23,48,46,#228B22,#000000
24,48,46,#228B22,#000000
25,48,46,#228B22,#000000
26,48,46,#228B22,#000000
27,48,46,#228B22,#000000
28,48,46,#228B22,#000000
29,48,46,#228B22,#000000
30,48,46,#228B22,#000000
31,48,46,#228B22,#000000
32,48,46,#228B22,#000000
33,48,46,#228B22,#000000
34,48,46,#228B22,#000000
35,48,46,#228B22,#000000
36,48,46,#228B22,#000000
37,48,46,#228B22,#000000
38,48,127,#BC8F8F,#000000
39,48,94,#A0522D,#000000
40,48,94,#A0522D,#000000
41,48,30,#FFFFFF,#000000
42,48,94,#A0522D,#000000
43,48,94,#A0522D,#000000
44,48,94,#A0522D,#000000
45,48,94,#A0522D,#000000
46,48,94,#A0522D,#000000
47,48,6,#008000,#000000
48,48,6,#008000,#000000
49,48,6,#008000,#000000
50,48,6,#008000,#000000
51,48,46,#228B22,#000000
52,48,46,#228B22,#000000
53,48,46,#228B22,#000000
54,48,46,#228B22,#000000
55,48,186,#D3D3D3,#000000
56,48,46,#228B22,#000000
57,48,6,#008000,#000000
58,48,6,#008000,#000000
59,48,6,#008000,#000000
60,48,46,#228B22,#000000
61,48,247,#1E90FF,#000000
62,48,247,#1E90FF,#000000
63,48,247,#1E90FF,#000000
0,49,46,#228B22,#000000
1,49,46,#228B22,#000000
2,49,46,#228B22,#000000
3,49,46,#228B22,#000000
4,49,46,#228B22,#000000
5,49,46,#228B22,#000000
6,49,46,#228B22,#000000
7,49,46,#228B22,#000000
8,49,46,#228B22,#000000
9,49,46,#228B22,#000000
10,49,46,#228B22,#000000
11,49,46,#228B22,#000000
12,49,186,#D3D3D3,#000000
13,49,46,#228B22,#000000
14,49,46,#228B22,#000000
15,49,6,#008000,#000000
16,49,6,#008000,#000000
17,49,6,#008000,#000000
18,49,6,#008000,#000000
19,49,46,#228B22,#000000
20,49,200,#D3D3D3,#000000
21,49,187,#D3D3D3,#000000
22,49,46,#228B22,#000000
23,49,46,#228B22,#000000
24,49,46,#228B22,#000000
25,49,46,#228B22,#000000
26,49,46,#228B22,#000000
27,49,46,#228B22,#000000
28,49,46,#228B22,#000000
29,49,46,#228B22,#000000
30,49,46,#228B22,#000000
31,49,46,#228B22,#000000
32,49,46,#228B22,#000000
33,49,46,#228B22,#000000
34,49,46,#228B22,#000000
35,49,46,#228B22,#000000
36,49,46,#228B22,#000000
37,49,46,#228B22,#000000
38,49,127,#BC8F8F,#000000
39,49,94,#A0522D,#000000
40,49,94,#A0522D,#000000
41,49,94,#A0522D,#000000
42,49,94,#A0522D,#000000
43,49,127,#BC8F8F,#000000
44,49,127,#BC8F8F,#000000
45,49,127,#BC8F8F,#000000
46,49,127,#BC8F8F,#000000
47,49,46,#228B22,#000000
48,49,46,#228B22,#000000
49,49,46,#228B22,#000000
50,49,46,#228B22,#000000
51,49,46,#228B22,#000000
52,49,46,#228B22,#000000
53,49,46,#228B22,#000000
54,49,46,#228B22,#000000
55,49,186,#D3D3D3,#000000
56,49,46,#228B22,#000000
57,49,6,#008000,#000000
58,49,6,#008000,#000000
59,49,46,#228B22,#000000
60,49,46,#228B22,#000000
61,49,247,#1E90FF,#000000
62,49,247,#1E90FF,#000000
63,49,247,#1E90FF,#000000
0,50,46,#228B22,#000000
1,50,46,#228B22,#000000
2,50,46,#228B22,#000000
3,50,46,#228B22,#000000
4,50,46,#228B22,#000000
5,50,46,#228B22,#000000
6,50,46,#228B22,#000000
7,50,46,#228B22,#000000
8,50,46,#228B22,#000000
9,50,46,#228B22,#000000
10,50,46,#228B22,#000000
11,50,46,#228B22,#000000
12,50,186,#D3D3D3,#000000
13,50,46,#228B22,#000000
14,50,6,#008000,#000000
15,50,6,#008000,#000000
16,50,6,#008000,#000000
17,50,6,#008000,#000000
18,50,6,#008000,#000000
19,50,46,#228B22,#000000
20,50,46,#228B22,#000000
21,50,186,#D3D3D3,#000000
22,50,46,#228B22,#000000
23,50,46,#228B22,#000000
24,50,46,#228B22,#000000
25,50,46,#228B22,#000000
26,50,46,#228B22,#000000
27,50,46,#228B22,#000000
28,50,46,#228B22,#000000
29,50,46,#228B22,#000000
30,50,46,#228B22,#000000
31,50,46,#228B22,#000000
32,50,46,#228B22,#000000
33,50,46,#228B22,#000000
34,50,46,#228B22,#000000
35,50,46,#228B22,#000000
36,50,46,#228B22,#000000
37,50,127,#BC8F8F,#000000
38,50,94,#A0522D,#000000
39,50,94,#A0522D,#000000
40,50,94,#A0522D,#000000
41,50,94,#A0522D,#000000
42,50,127,#BC8F8F,#000000
43,50,46,#228B22,#000000
44,50,46,#228B22,#000000
45,50,46,#228B22,#000000
46,50,46,#228B22,#000000
47,50,46,#228B22,#000000
48,50,46,#228B22,#000000
49,50,46,#228B22,#000000
50,50,46,#228B22,#000000
51,50,46,#228B22,#000000
52,50,46,#228B22,#000000
53,50,46,#228B22,#000000
54,50,46,#228B22,#000000
55,50,186,#D3D3D3,#000000
56,50,46,#228B22,#000000
57,50,6,#008000,#000000
58,50,6,#008000,#000000
59,50,46,#228B22,#000000
60,50,46,#228B22,#000000
61,50,247,#1E90FF,#000000
62,50,247,#1E90FF,#000000
63,50,247,#1E90FF,#000000
0,51,46,#228B22,#000000
1,51,46,#228B22,#000000
2,51,46,#228B22,#000000
3,51,234,#D3D3D3,#000000
4,51,46,#228B22,#000000
5,51,46,#228B22,#000000
6,51,6,#008000,#000000
7,51,46,#228B22,#000000
8,51,46,#228B22,#000000
9,51,46,#228B22,#000000
10,51,46,#228B22,#000000
11,51,46,#228B22,#000000
12,51,186,#D3D3D3,#000000
13,51,127,#BC8F8F,#000000
14,51,94,#A0522D,#000000
15,51,94,#A0522D,#000000
16,51,94,#A0522D,#000000
17,51,127,#BC8F8F,#000000
18,51,46,#228B22,#000000
19,51,46,#228B22,#000000
20,51,46,#228B22,#000000
21,51,186,#D3D3D3,#000000
22,51,46,#228B22,#000000
23,51,46,#228B22,#000000
24,51,46,#228B22,#000000
25,51,46,#228B22,#000000
26,51,46,#228B22,#000000
27,51,46,#228B22,#000000
28,51,46,#228B22,#000000
29,51,46,#228B22,#000000
30,51,46,#228B22,#000000
31,51,46,#228B22,#000000
32,51,46,#228B22,#000000
33,51,46,#228B22,#000000
34,51,46,#228B22,#000000
35,51,46,#228B22,#000000
36,51,46,#228B22,#000000
37,51,127,#BC8F8F,#000000
38,51,94,#A0522D,#000000
39,51,94,#A0522D,#000000
40,51,94,#A0522D,#000000
41,51,127,#BC8F8F,#000000
42,51,46,#228B22,#000000
43,51,46,#228B22,#000000
44,51,46,#228B22,#000000
45,51,46,#228B22,#000000
46,51,46,#228B22,#000000
47,51,46,#228B22,#000000
48,51,46,#228B22,#000000
49,51,46,#228B22,#000000
50,51,46,#228B22,#000000
51,51,46,#228B22,#000000
52,51,46,#228B22,#000000
53,51,46,#228B22,#000000
54,51,46,#228B22,#000000
55,51,186,#D3D3D3,#000000
56,51,46,#228B22,#000000
57,51,6,#008000,#000000
58,51,46,#228B22,#000000
59,51,46,#228B22,#000000
60,51,46,#228B22,#000000
61,51,247,#1E90FF,#000000
62,51,247,#1E90FF,#000000
63,51,247,#1E90FF,#000000
0,52,46,#228B22,#000000
1,52,46,#228B22,#000000
2,52,46,#228B22,#000000
3,52,46,#228B22,#000000
4,52,6,#008000,#000000
5,52,6,#008000,#000000
6,52,6,#008000,#000000
7,52,46,#228B22,#000000
8,52,46,#228B22,#000000
9,52,46,#228B22,#000000
10,52,46,#228B22,#000000
11,52,46,#228B22,#000000
12,52,186,#D3D3D3,#000000
13,52,127,#BC8F8F,#000000
14,52,94,#A0522D,#000000
15,52,94,#A0522D,#000000
16,52,94,#A0522D,#000000
17,52,94,#A0522D,#000000
18,52,127,#BC8F8F,#000000
19,52,46,#228B22,#000000
20,52,46,#228B22,#000000
21,52,186,#D3D3D3,#000000
22,52,46,#228B22,#000000
23,52,46,#228B22,#000000
24,52,46,#228B22,#000000
25,52,46,#228B22,#000000
26,52,46,#228B22,#000000
27,52,46,#228B22,#000000
28,52,46,#228B22,#000000
29,52,46,#228B22,#000000
30,52,46,#228B22,#000000
31,52,46,#228B22,#000000
32,52,46,#228B22,#000000
33,52,46,#228B22,#000000
34,52,46,#228B22,#000000
35,52,46,#228B22,#000000
36,52,46,#228B22,#000000
37,52,127,#BC8F8F,#000000
38,52,94,#A0522D,#000000
39,52,94,#A0522D,#000000
40,52,127,#BC8F8F,#000000
41,52,46,#228B22,#000000
42,52,46,#228B22,#000000
43,52,46,#228B22,#000000
44,52,46,#228B22,#000000
45,52,46,#228B22,#000000
46,52,234,#D3D3D3,#000000
47,52,46,#228B22,#000000
48,52,46,#228B22,#000000
49,52,46,#228B22,#000000
50,52,46,#228B22,#000000
51,52,46,#228B22,#000000
52,52,46,#228B22,#000000
53,52,46,#228B22,#000000
54,52,46,#228B22,#000000
55,52,186,#D3D3D3,#000000
56,52,46,#228B22,#000000
57,52,46,#228B22,#000000
58,52,46,#228B22,#000000
59,52,46,#228B22,#000000
60,52,247,#1E90FF,#000000
61,52,247,#1E90FF,#000000
62,52,247,#1E90FF,#000000
63,52,247,#1E90FF,#000000
0,53,46,#228B22,#000000
1,53,46,#228B22,#000000
2,53,46,#228B22,#000000
3,53,6,#008000,#000000
4,53,6,#008000,#000000
5,53,6,#008000,#000000
6,53,46,#228B22,#000000
7,53,46,#228B22,#000000
8,53,46,#228B22,#000000
9,53,46,#228B22,#000000
10,53,46,#228B22,#000000
11,53,46,#228B22,#000000
12,53,186,#D3D3D3,#000000
13,53,46,#228B22,#000000
14,53,127,#BC8F8F,#000000
15,53,127,#BC8F8F,#000000
16,53,94,#A0522D,#000000
17,53,94,#A0522D,#000000
18,53,94,#A0522D,#000000
19,53,127,#BC8F8F,#000000
20,53,46,#228B22,#000000
21,53,200,#D3D3D3,#000000
22,53,205,#D3D3D3,#000000
23,53,205,#D3D3D3,#000000
24,53,205,#D3D3D3,#000000
25,53,205,#D3D3D3,#000000
26,53,187,#D3D3D3,#000000
27,53,46,#228B22,#000000
28,53,46,#228B22,#000000
29,53,46,#228B22,#000000
30,53,46,#228B22,#000000
31,53,227,#D3D3D3,#000000
32,53,46,#228B22,#000000
33,53,46,#228B22,#000000
34,53,46,#228B22,#000000
35,53,46,#228B22,#000000
36,53,46,#228B22,#000000
37,53,127,#BC8F8F,#000000
38,53,94,#A0522D,#000000
39,53,127,#BC8F8F,#000000
40,53,46,#228B22,#000000
41,53,46,#228B22,#000000
42,53,46,#228B22,#000000
43,53,46,#228B22,#000000
44,53,46,#228B22,#000000
45,53,46,#228B22,#000000
46,53,46,#228B22,#000000
47,53,46,#228B22,#000000
48,53,46,#228B22,#000000
49,53,46,#228B22,#000000
50,53,46,#228B22,#000000
51,53,46,#228B22,#000000
52,53,46,#228B22,#000000
53,53,46,#228B22,#000000
54,53,46,#228B22,#000000
55,53,186,#D3D3D3,#000000
56,53,46,#228B22,#000000
57,53,46,#228B22,#000000
58,53,46,#228B22,#000000
59,53,46,#228B22,#000000
60,53,247,#1E90FF,#000000
61,53,247,#1E90FF,#000000
62,53,247,#1E90FF,#000000
63,53,247,#1E90FF,#000000
0,54,46,#228B22,#000000
1,54,46,#228B22,#000000
2,54,6,#008000,#000000
3,54,6,#008000,#000000
4,54,6,#008000,#000000
5,54,6,#008000,#000000
6,54,46,#228B22,#000000
7,54,46,#228B22,#000000
8,54,46,#228B22,#000000
9,54,46,#228B22,#000000
10,54,46,#228B22,#000000
11,54,46,#228B22,#000000
12,54,227,#D3D3D3,#000000
13,54,46,#228B22,#000000
14,54,46,#228B22,#000000
15,54,46,#228B22,#000000
16,54,127,#BC8F8F,#000000
17,54,127,#BC8F8F,#000000
18,54,94,#A0522D,#000000
19,54,94,#A0522D,#000000
20,54,127,#BC8F8F,#000000
21,54,46,#228B22,#000000
22,54,46,#228B22,#000000
23,54,46,#228B22,#000000
24,54,46,#228B22,#000000
25,54,46,#228B22,#000000
26,54,186,#D3D3D3,#000000
27,54,46,#228B22,#000000
28,54,46,#228B22,#000000
29,54,46,#228B22,#000000
30,54,46,#228B22,#000000
31,54,46,#228B22,#000000
32,54,46,#228B22,#000000
33,54,46,#228B22,#000000
34,54,46,#228B22,#000000
35,54,46,#228B22,#000000
36,54,46,#228B22,#000000
37,54,46,#228B22,#000000
38,54,127,#BC8F8F,#000000
39,54,46,#228B22,#000000
40,54,46,#228B22,#000000
41,54,46,#228B22,#000000
42,54,46,#228B22,#000000
43,54,46,#228B22,#000000
44,54,46,#228B22,#000000
45,54,46,#228B22,#000000
46,54,46,#228B22,#000000
47,54,46,#228B22,#000000
48,54,46,#228B22,#000000
49,54,46,#228B22,#000000
50,54,46,#228B22,#000000
51,54,46,#228B22,#000000
52,54,46,#228B22,#000000
53,54,46,#228B22,#000000
54,54,46,#228B22,#000000
55,54,204,#D3D3D3,#000000
56,54,205,#D3D3D3,#000000
57,54,205,#D3D3D3,#000000
58,54,234,#D3D3D3,#000000
59,54,247,#1E90FF,#000000
60,54,247,#1E90FF,#000000
61,54,247,#1E90FF,#000000
62,54,247,#1E90FF,#000000
63,54,247,#1E90FF,#000000
0,55,46,#228B22,#000000
1,55,46,#228B22,#000000
2,55,6,#008000,#000000
3,55,6,#008000,#000000
4,55,6,#008000,#000000
5,55,6,#008000,#000000
6,55,46,#228B22,#000000
7,55,46,#228B22,#000000
8,55,46,#228B22,#000000
9,55,46,#228B22,#000000
10,55,46,#228B22,#000000
11,55,6,#008000,#000000
12,55,186,#D3D3D3,#000000
13,55,6,#008000,#000000
14,55,46,#228B22,#000000
15,55,46,#228B22,#000000
16,55,46,#228B22,#000000
17,55,127,#BC8F8F,#000000
18,55,94,#A0522D,#000000
19,55,94,#A0522D,#000000
20,55,94,#A0522D,#000000
21,55,127,#BC8F8F,#000000
22,55,46,#228B22,#000000
23,55,46,#228B22,#000000
24,55,46,#228B22,#000000
25,55,46,#228B22,#000000
26,55,186,#D3D3D3,#000000
27,55,46,#228B22,#000000
28,55,46,#228B22,#000000
29,55,46,#228B22,#000000
